Year_Built,Propnum,Address,Long,Lat
1868,2020175,"5 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8505456,-37.55596898
1868,2026121,"401 Pleasant Street South, BALLARAT CENTRAL  VIC  3350",143.837833,-37.56856426
1868,2001219,"620 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.859362,-37.54691379
1870,2001849,"5 Baird Street, BALLARAT CENTRAL  VIC  3350",143.8514808,-37.54963417
1870,2001851,"9 Baird Street, BALLARAT CENTRAL  VIC  3350",143.85145,-37.54927193
1870,2002084,"21 Barkly Street, BALLARAT EAST  VIC  3350",143.8693941,-37.56400551
1870,2002115,"505 Barkly Street, GOLDEN POINT  VIC  3350",143.8628007,-37.57009734
1870,2002118,"511 Barkly Street, GOLDEN POINT  VIC  3350",143.8624245,-37.57029873
1870,2001272,"216 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.857711,-37.55580098
1870,2001273,"214 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8578224,-37.55595233
1870,2001275,"210 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8577726,-37.5562212
1870,2001469,"14 Ascot Street North, BALLARAT CENTRAL  VIC  3350",143.8451383,-37.55925894
1870,2001220,"618 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.859466,-37.54710999
1870,2001250,"410 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8585466,-37.5520694
1870,2001257,"326 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8581852,-37.55370794
1870,2001258,"324 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8581886,-37.55382016
1870,2001261,"318 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8581646,-37.55414937
1870,2001271,"218 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8577279,-37.55570955
1870,2001096,"331 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8573157,-37.55371958
1870,2001112,"515 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8580822,-37.54957351
1870,2001115,"523 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8582231,-37.54918215
1870,2001134,"705 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8589519,-37.54567079
1870,2001138,"815 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8589037,-37.54407244
1870,2000825,"1A Alfred Street North, LAKE WENDOUREE  VIC  3350",143.82966,-37.55775957
1870,2000962,"19 Anderson Street East, GOLDEN POINT  VIC  3350",143.8602821,-37.56634211
1870,2000966,"25 Anderson Street East, GOLDEN POINT  VIC  3350",143.8600483,-37.56672128
1870,2001086,"311 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8572014,-37.55476652
1870,2001088,"315 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8572626,-37.55455364
1870,2001090,"319 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8572033,-37.55437426
1870,2024112,"621 Neill Street, SOLDIERS HILL  VIC  3350",143.8614141,-37.54733832
1870,2024943,"4 Oddie Street, LAKE WENDOUREE  VIC  3350",143.8483356,-37.55206494
1870,2025713,"16 Peake Street, GOLDEN POINT  VIC  3350",143.8623596,-37.57120688
1870,2025746,"317 Peel Street North, BLACK HILL  VIC  3350",143.8648972,-37.55526982
1870,2025749,"323 Peel Street North, BLACK HILL  VIC  3350",143.8649203,-37.55486316
1870,2025812,"502 Peel Street North, BLACK HILL  VIC  3350",143.8662939,-37.55155657
1870,2021812,"1203 Mair Street, BALLARAT CENTRAL  VIC  3350",143.8429105,-37.55827907
1870,2021875,"806 Mair Street, BALLARAT CENTRAL  VIC  3350",143.8483334,-37.55825889
1870,2021885,"704 Mair Street, BALLARAT CENTRAL  VIC  3350",143.8500873,-37.5585424
1870,2022808,"3 McWilliam Street, BALLARAT CENTRAL  VIC  3350",143.8494173,-37.55711309
1870,2023273,"233 Mill Street, LAKE WENDOUREE  VIC  3350",143.8444381,-37.55427649
1870,2024086,"411A Neill Street, SOLDIERS HILL  VIC  3350",143.8604119,-37.55242352
1870,2021385,"506 Macarthur Street, SOLDIERS HILL  VIC  3350",143.8565217,-37.55049323
1870,2021388,"416 Macarthur Street, SOLDIERS HILL  VIC  3350",143.8571774,-37.55057085
1870,2021767,"307-309 Mair Street, BALLARAT CENTRAL  VIC  3350",143.8561551,-37.55977796
1870,2021771,"319 Mair Street, BALLARAT CENTRAL  VIC  3350",143.8557856,-37.55973195
1870,2021780,"505 Mair Street, BALLARAT CENTRAL  VIC  3350",143.8530363,-37.55953586
1870,2021786,"613 Mair Street, BALLARAT CENTRAL  VIC  3350",143.8512048,-37.5592699
1870,2021297,"311 Macarthur Street, SOLDIERS HILL  VIC  3350",143.8585403,-37.55131387
1870,2021314,"703 Macarthur Street, BALLARAT CENTRAL  VIC  3350",143.8530478,-37.55069213
1870,2021319,"803 Macarthur Street, BALLARAT CENTRAL  VIC  3350",143.851907,-37.55056768
1870,2021369,"712 Macarthur Street, BALLARAT CENTRAL  VIC  3350",143.8520885,-37.54998203
1870,2021370,"710 Macarthur Street, BALLARAT CENTRAL  VIC  3350",143.8522889,-37.54991666
1870,2021374,"702 Macarthur Street, BALLARAT CENTRAL  VIC  3350",143.8531671,-37.55005831
1870,2020881,"330 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8596495,-37.5539547
1870,2021113,"124 Lyons Street North, BALLARAT CENTRAL  VIC  3350",143.8525992,-37.55743412
1870,2021114,"122 Lyons Street North, BALLARAT CENTRAL  VIC  3350",143.852663,-37.55757025
1870,2021179,"419 Lyons Street South, BALLARAT CENTRAL  VIC  3350",143.8504645,-37.57140798
1870,2021293,"303 Macarthur Street, SOLDIERS HILL  VIC  3350",143.8591705,-37.55145525
1870,2021294,"305 Macarthur Street, SOLDIERS HILL  VIC  3350",143.8590434,-37.55143706
1870,2020684,"525 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8597995,-37.54920101
1870,2020690,"605 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8598878,-37.548132
1870,2020726,"1005 Lydiard Street North, BALLARAT NORTH  VIC  3350",143.8611738,-37.5410992
1870,2020736,"1101 Lydiard Street North, BALLARAT NORTH  VIC  3350",143.8615585,-37.5394272
1870,2020879,"334 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8596977,-37.55369305
1870,2020880,"332 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8596695,-37.55384605
1870,2020634,"239 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8584451,-37.55581639
1870,2020642,"315 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8586033,-37.55489152
1870,2020644,"319 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8586379,-37.55470057
1870,2020650,"331 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8587378,-37.55417136
1870,2020662,"413 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.859079,-37.55232451
1870,2020683,"523 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8596371,-37.54930343
1870,2020206,"48 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8515528,-37.55347719
1870,2020211,"38 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8514411,-37.55408267
1870,2020215,"30 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8513277,-37.55469764
1870,2020623,"213 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8582801,-37.55689104
1870,2020625,"217 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8582813,-37.55669668
1870,2020633,"237 Lydiard Street North, SOLDIERS HILL  VIC  3350",143.8584198,-37.55595262
1870,2020191,"33 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8509663,-37.55368427
1870,2020195,"41 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8510665,-37.55314106
1870,2020200,"51 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8511644,-37.55259693
1870,2020201,"53 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8511821,-37.55251448
1870,2020202,"56 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8515695,-37.55300243
1870,2020203,"54 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8515484,-37.5531273
1870,2019982,"28 Lilley Street, BALLARAT NORTH  VIC  3350",143.8551463,-37.53976765
1870,2020174,"3 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8505205,-37.556105
1870,2020176,"7 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8505708,-37.55583295
1870,2020186,"25 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8508363,-37.55438908
1870,2020188,"29 Loch Avenue, BALLARAT CENTRAL  VIC  3350",143.8508912,-37.55409168
1870,2019736,"405 Ligar Street, SOLDIERS HILL  VIC  3350",143.8616777,-37.55315273
1870,2019738,"409 Ligar Street, SOLDIERS HILL  VIC  3350",143.8616486,-37.55294915
1870,2019877,"612 Ligar Street, SOLDIERS HILL  VIC  3350",143.8635151,-37.54814933
1870,2019896,"434 Ligar Street, SOLDIERS HILL  VIC  3350",143.8627452,-37.55168784
1870,2019922,"320 Ligar Street, SOLDIERS HILL  VIC  3350",143.8622975,-37.55468881
1870,2019980,"39 Lilley Street, BALLARAT NORTH  VIC  3350",143.8546079,-37.5395216
1870,2030791,"419 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8538441,-37.56196737
1870,2030792,"421 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8537713,-37.56196075
1870,2030796,"Floor 1/425 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8536508,-37.56194874
1870,2030828,"733 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8492915,-37.56155158
1870,2030833,"801 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8486538,-37.56136014
1870,2019530,"108 Leith Street, REDAN  VIC  3350",143.8435325,-37.57974341
1870,2030775,"323 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8551223,-37.5621056
1870,2030784,"407 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8541795,-37.56200896
1870,2030786,"409A Sturt Street, BALLARAT CENTRAL  VIC  3350",143.854115,-37.56198428
1870,2030787,"411 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8540092,-37.56199249
1870,2030788,"413 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8540092,-37.56199249
1870,2030790,"417 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8538441,-37.56196737
1870,2030744,"125 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.858321,-37.5624285
1870,2030750,"205 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8574149,-37.56231405
1870,2030760,"307 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8556185,-37.56211506
1870,2030761,"313 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8555187,-37.56210332
1870,2030773,"319 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8552738,-37.56212441
1870,2030774,"321 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8551925,-37.56211889
1870,2019101,"313 Learmonth Street, BUNINYONG  VIC  3357",143.8845888,-37.65095011
1870,2019103,"317 Learmonth Street, BUNINYONG  VIC  3357",143.8841924,-37.65082932
1870,2030699,"1/Floor 1/407 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8541795,-37.56200896
1870,2030732,"111 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8586733,-37.5625407
1870,2017664,"11 King Street South, BALLARAT EAST  VIC  3350",143.8735549,-37.56263206
1870,2018897,"815 Laurie Street, MOUNT PLEASANT  VIC  3350",143.855491,-37.57771075
1870,2018918,"822 Laurie Street, MOUNT PLEASANT  VIC  3350",143.854207,-37.57780261
1870,2018929,"726 Laurie Street, MOUNT PLEASANT  VIC  3350",143.8564729,-37.57616017
1870,2029732,"406 Skipton Street, REDAN  VIC  3350",143.8474991,-37.57200402
1870,2029734,"402 Skipton Street, REDAN  VIC  3350",143.8477045,-37.57183997
1870,2029737,"318 Skipton Street, BALLARAT CENTRAL  VIC  3350",143.8491616,-37.57060993
1870,2029738,"316 Skipton Street, BALLARAT CENTRAL  VIC  3350",143.8492457,-37.57053338
1870,2029743,"302 Skipton Street, BALLARAT CENTRAL  VIC  3350",143.8497815,-37.57007473
1870,2030497,"5 Stanley Street, BALLARAT NORTH  VIC  3350",143.8552283,-37.54232186
1870,2029683,"716 Skipton Street, REDAN  VIC  3350",143.8418417,-37.57902163
1870,2029691,"708 Skipton Street, REDAN  VIC  3350",143.8423116,-37.57820698
1870,2029721,"508 Skipton Street, REDAN  VIC  3350",143.8456584,-37.5739321
1870,2029726,"420 Skipton Street, REDAN  VIC  3350",143.846357,-37.57316741
1870,2029729,"412 Skipton Street, REDAN  VIC  3350",143.8472283,-37.57237397
1870,2029730,"410 Skipton Street, REDAN  VIC  3350",143.847393,-37.57220574
1870,2017135,"18 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8521766,-37.55517816
1870,2017136,"16 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.852153,-37.55530628
1870,2017143,"4 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8519792,-37.55625681
1870,2029641,"705 Skipton Street, REDAN  VIC  3350",143.8433711,-37.57835418
1870,2029661,"809 Skipton Street, REDAN  VIC  3350",143.8419517,-37.58063542
1870,2029682,"718 Skipton Street, REDAN  VIC  3350",143.8417652,-37.57915001
1870,2017119,"23 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8516585,-37.55485914
1870,2017120,"25 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8516793,-37.55468181
1870,2017122,"29 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8519603,-37.554685
1870,2017123,"31 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8517678,-37.55426719
1870,2017124,"33 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8517906,-37.55414346
1870,2017130,"26 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8523285,-37.55435545
1870,2017109,"3 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.85141,-37.55620695
1870,2017110,"5 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8514381,-37.55605485
1870,2017112,"9 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8514882,-37.55578325
1870,2017114,"13 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8515383,-37.55551164
1870,2017115,"15 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8515633,-37.55537584
1870,2017116,"17 Johnson Street, BALLARAT CENTRAL  VIC  3350",143.8515884,-37.55524003
1870,2028916,"204 Sebastopol Street, BALLARAT CENTRAL  VIC  3350",143.8494755,-37.57150475
1870,2029003,"305 Seymour Street, SOLDIERS HILL  VIC  3350",143.8579242,-37.55577929
1870,2029580,"111 Skipton Street, BALLARAT CENTRAL  VIC  3350",143.85275,-37.56920247
1870,2029608,"505 Skipton Street, REDAN  VIC  3350",143.8465681,-37.57402868
1870,2016872,"7 James Street, GOLDEN POINT  VIC  3350",143.8612789,-37.5667647
1870,2016874,"11 James Street, GOLDEN POINT  VIC  3350",143.8606399,-37.56746525
1870,2016059,"314 Humffray Street South, GOLDEN POINT  VIC  3350",143.8623695,-37.56655091
1870,2016061,"310 Humffray Street South, GOLDEN POINT  VIC  3350",143.8625535,-37.56644662
1870,2016062,"308 Humffray Street South, GOLDEN POINT  VIC  3350",143.8625854,-37.56640526
1870,2016063,"306 Humffray Street South, GOLDEN POINT  VIC  3350",143.8626844,-37.56637518
1870,2016067,"204 Humffray Street South, BAKERY HILL  VIC  3350",143.8639435,-37.56527575
1870,2016327,"256 Humffray Street North, BROWN HILL  VIC  3350",143.8890852,-37.55383242
1870,2016047,"404 Humffray Street South, GOLDEN POINT  VIC  3350",143.8612356,-37.56756551
1870,2016050,"332 Humffray Street South, GOLDEN POINT  VIC  3350",143.8616402,-37.56716514
1870,2016051,"330 Humffray Street South, GOLDEN POINT  VIC  3350",143.8617288,-37.56705764
1870,2016053,"326 Humffray Street South, GOLDEN POINT  VIC  3350",143.861874,-37.56687625
1870,2016056,"320 Humffray Street South, GOLDEN POINT  VIC  3350",143.8622055,-37.56665684
1870,2016058,"316 Humffray Street South, GOLDEN POINT  VIC  3350",143.8623116,-37.56657166
1870,2015858,"113 Humffray Street South, BAKERY HILL  VIC  3350",143.8650051,-37.56502715
1870,2015878,"409 Humffray Street South, GOLDEN POINT  VIC  3350",143.8615204,-37.56806692
1870,2015879,"411 Humffray Street South, GOLDEN POINT  VIC  3350",143.8614524,-37.56813939
1870,2016026,"532 Humffray Street South, GOLDEN POINT  VIC  3350",143.8574737,-37.56942117
1870,2016033,"518 Humffray Street South, GOLDEN POINT  VIC  3350",143.8582881,-37.56881887
1870,2016046,"406 Humffray Street South, GOLDEN POINT  VIC  3350",143.8611702,-37.56762651
1870,2015338,"610 Howard Street, SOLDIERS HILL  VIC  3350",143.8550224,-37.54566861
1870,2015342,"602 Howard Street, SOLDIERS HILL  VIC  3350",143.8559285,-37.54577315
1870,2015345,"506 Howard Street, SOLDIERS HILL  VIC  3350",143.8569045,-37.54587295
1870,2015350,"406 Howard Street, SOLDIERS HILL  VIC  3350",143.8583779,-37.54605985
1870,2015430,"527 Howitt Street, SOLDIERS HILL  VIC  3350",143.8558309,-37.54354271
1870,2015728,"612 Howitt Street, BALLARAT NORTH  VIC  3350",143.8544978,-37.5426796
1870,2015164,"4 Holmes Street, BALLARAT CENTRAL  VIC  3350",143.8545618,-37.55370547
1870,2015313,"403 Howard Street, SOLDIERS HILL  VIC  3350",143.8585406,-37.54672294
1870,2015317,"501 Howard Street, SOLDIERS HILL  VIC  3350",143.8570487,-37.54655048
1870,2015320,"509 Howard Street, SOLDIERS HILL  VIC  3350",143.856416,-37.54642024
1870,2015327,"709 Howard Street, SOLDIERS HILL  VIC  3350",143.8537025,-37.54615312
1870,2028000,"12 Rowe Street, BALLARAT EAST  VIC  3350",143.8667788,-37.55827443
1870,2031840,"8 Talbot Street South, BALLARAT CENTRAL  VIC  3350",143.8422947,-37.56119622
1870,2031841,"6 Talbot Street South, BALLARAT CENTRAL  VIC  3350",143.8423135,-37.56109655
1870,2015148,"3 Holmes Street, BALLARAT CENTRAL  VIC  3350",143.8552298,-37.5541772
1870,2015150,"7 Holmes Street, BALLARAT CENTRAL  VIC  3350",143.8547479,-37.55407922
1870,2015152,"11 Holmes Street, BALLARAT CENTRAL  VIC  3350",143.8544072,-37.55403335
1870,2027313,"11 Ripon Street South, BALLARAT CENTRAL  VIC  3350",143.8416105,-37.56146153
1870,2027480,"506 Ripon Street South, REDAN  VIC  3350",143.8388856,-37.57098497
1870,2031159,"804 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8486575,-37.5604649
1870,2031210,"406 Sturt Street, BALLARAT CENTRAL  VIC  3350",143.8546201,-37.56116695
1870,2031339,"8 Sussex Street, BALLARAT CENTRAL  VIC  3350",143.8407751,-37.55851622
1870,2031600,"17 Talbot Street North, BALLARAT CENTRAL  VIC  3350",143.8427341,-37.5588396
1870,2026809,"323 Raglan Street South, BALLARAT CENTRAL  VIC  3350",143.8494187,-37.56892317
1870,2026836,"328 Raglan Street South, BALLARAT CENTRAL  VIC  3350",143.8484931,-37.5689393
1870,2026842,"316 Raglan Street South, BALLARAT CENTRAL  VIC  3350",143.8485926,-37.56839812
1870,2026845,"310 Raglan Street South, BALLARAT CENTRAL  VIC  3350",143.8486452,-37.56810468
1870,2026888,"10 Raglan Street South, BALLARAT CENTRAL  VIC  3350",143.8498405,-37.5620098
1870,2027306,"6 Ripon Street North, BALLARAT CENTRAL  VIC  3350",143.8420053,-37.55934599
1870,2032335,"712 Tress Street, MOUNT PLEASANT  VIC  3350",143.8581898,-37.57604216
1870,2026453,"11 Princes Street North, BALLARAT EAST  VIC  3350",143.8685647,-37.55299227
1870,2026454,"13 Princes Street North, BALLARAT EAST  VIC  3350",143.8685018,-37.55692503
1870,2026476,"16 Princes Street North, BALLARAT EAST  VIC  3350",143.86948,-37.55750096
1870,2026686,"11 Queen Street South, BALLARAT EAST  VIC  3350",143.8779885,-37.5621051
1870,2026711,"24 Queen Street South, BALLARAT EAST  VIC  3350",143.8779224,-37.5638411
1870,2014172,"207 Havelock Street, SOLDIERS HILL  VIC  3350",143.8619154,-37.55709339
1870,2014327,"804 Havelock Street, BLACK HILL  VIC  3350",143.8665948,-37.54577359
1870,2014856,"7 High Street, LAKE WENDOUREE  VIC  3350",143.8468604,-37.55122966
1870,2014873,"12 High Street, LAKE WENDOUREE  VIC  3350",143.8473966,-37.55086923
1870,2014875,"8 High Street, LAKE WENDOUREE  VIC  3350",143.8473578,-37.55108542
1870,2014876,"6 High Street, LAKE WENDOUREE  VIC  3350",143.8473436,-37.55119418
1870,2012768,"22 Grant Street, BALLARAT CENTRAL  VIC  3350",143.8575417,-37.56745214
1870,2013096,"405 Gregory Street, SOLDIERS HILL  VIC  3350",143.8584435,-37.54567922
1870,2013134,"1009 Gregory Street, LAKE WENDOUREE  VIC  3350",143.8467569,-37.5444812
1870,2013393,"5 Grenville Street North, BALLARAT CENTRAL  VIC  3350",143.860526,-37.56149017
1870,2011218,"8 Frank Street, BALLARAT CENTRAL  VIC  3350",143.8500485,-37.55580092
1870,2011815,"3-5 Gillies Street South, ALFREDTON  VIC  3350",143.8181786,-37.55651462
1870,2012252,"16 Glazebrook Street, BALLARAT EAST  VIC  3350",143.8744348,-37.56297962
1870,2012750,"116 Grant Street, GOLDEN POINT  VIC  3350",143.8597452,-37.56835688
1870,2012751,"114 Grant Street, GOLDEN POINT  VIC  3350",143.85962,-37.56834156
1870,2012761,"36 Grant Street, BALLARAT CENTRAL  VIC  3350",143.8582206,-37.56752255
1870,2009990,"142 Eureka Street, BALLARAT EAST  VIC  3350",143.8731266,-37.56606088
1870,2009991,"140 Eureka Street, BALLARAT EAST  VIC  3350",143.873042,-37.56606921
1870,2009992,"138 Eureka Street, BALLARAT EAST  VIC  3350",143.8729393,-37.56607936
1870,2010802,"3 Fore Street, LAKE WENDOUREE  VIC  3350",143.8482915,-37.55187713
1870,2011203,"118 Frank Street, BALLARAT CENTRAL  VIC  3350",143.8506064,-37.55337764
1870,2011216,"12 Frank Street, BALLARAT CENTRAL  VIC  3350",143.8502036,-37.55555755
1870,2037961,"813 Addington Road, COGHILLS CREEK  VIC  3364",143.7739269,-37.39511172
